st_id,pr_sku_id,date,pr_sales_type_id,pr_sales_in_units,pr_promo_sales_in_units,pr_sales_in_rub,pr_promo_sales_in_rub
fa7cdfad1a5aaf8370ebeda47a1ff1c3,9eb5aced1d3f0446afeacc4d804d919d,2023-06-18,0,1.0,0.0,131.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,58ebafabd92e2e3a80d86b7bb7e88eda,2022-09-27,0,5.0,0.0,819.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,57eaf5659b0371dbef7bb6cee4a14e71,2022-09-25,0,5.0,0.0,285.0,0.0
c81e728d9d4c2f636f067f89cc14862c,3f8913ec7657eded2950768f9378252b,2023-05-06,1,3.0,3.0,277.0,277.0
16a5cdae362b8d27a1d8f8c7b78b4330,9fa87786d9a881173e75bb0327383ff1,2022-10-14,0,4.0,0.0,613.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,a70a600d7c593ca50cc6639cd64ed71a,2023-05-23,0,1.0,0.0,871.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,c0e3f3bd815a862433bc3399c487926b,2023-01-20,0,57.0,0.0,6905.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,39ecb7001809227239597b15023d2116,2022-10-03,0,3.0,0.0,489.0,0.0
c81e728d9d4c2f636f067f89cc14862c,4955c8d2017ad404f4872e32451b60e6,2023-03-28,1,1.0,1.0,144.0,144.0
42a0e188f5033bc65bf8d78622277c4e,e79eb35132023b80bd8610a4ee16e52d,2022-12-15,0,2.0,0.0,459.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,aef6a0184b8707e4f49c624340fd0fe0,2023-05-13,1,3.0,3.0,1708.0,1708.0
1ecfb463472ec9115b10c292ef8bc986,1b0763ccbf4fc86b861ee8412c3a8d49,2022-11-15,0,1.0,0.0,67.0,0.0
42a0e188f5033bc65bf8d78622277c4e,3474f0e025c7deb7e127a35763bc5512,2023-01-30,0,1.0,0.0,25.0,0.0
c81e728d9d4c2f636f067f89cc14862c,93997d238af3cf4462c4676f8ab791da,2023-03-06,0,1.0,0.0,268.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,18263c76c0db10f61f721741382c091f,2022-10-05,1,0.0,0.0,42.0,42.0
42a0e188f5033bc65bf8d78622277c4e,f165b731ecfaac92a2f7ba92d07ccdaa,2023-01-24,0,3.0,0.0,638.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,6f82ecc2d5b384d471364b7f8564adcf,2022-09-08,0,1.0,0.0,101.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,71c9661741caf40a92a32d1cc8206c04,2023-06-02,0,19.0,0.0,1546.0,0.0
42a0e188f5033bc65bf8d78622277c4e,e9e9c55a9acf6e9421db2863f2e4da2f,2022-11-08,0,5.0,0.0,449.0,0.0
1ecfb463472ec9115b10c292ef8bc986,5f86639bbaacbed711e89635b602cc75,2022-11-15,1,1.0,1.0,49.0,49.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,2f72f7c5dae106c917edff70a3b1ac1f,2023-05-19,0,2.0,0.0,470.0,0.0
c81e728d9d4c2f636f067f89cc14862c,984866d32efb12f24c9ec497f3fad041,2022-08-25,1,8.0,8.0,515.0,515.0
42a0e188f5033bc65bf8d78622277c4e,f1728a9a189d57bac75fc58ee722781a,2023-05-12,1,6.0,6.0,1289.0,1289.0
16a5cdae362b8d27a1d8f8c7b78b4330,50246ace502699a00ce8f94e8fc3e37d,2022-10-14,1,9.0,9.0,671.0,671.0
f7e6c85504ce6e82442c770f7c8606f0,2d4cee784419330773e7cc6b65570140,2022-12-11,0,2.0,0.0,363.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,1ac1587d5965008b9cfb9b5ae290048b,2023-04-26,0,1.0,0.0,97.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,1edb148e94ceddc5abaa91ad4814a737,2022-12-27,0,2.0,0.0,88.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,d5bfeecaaa47887a4b92d17fa55c2e18,2023-04-01,1,4.0,4.0,18.0,18.0
f7e6c85504ce6e82442c770f7c8606f0,e0208aba8eb0e6d27b9a283bd2c786a7,2023-04-03,1,1.0,1.0,172.0,172.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,db45f0cd6166195d80838817d4371660,2022-11-01,1,1.0,1.0,58.0,58.0
c81e728d9d4c2f636f067f89cc14862c,d084272630b1d93f436019a35461f1ee,2022-12-01,0,11.0,0.0,549.0,0.0
42a0e188f5033bc65bf8d78622277c4e,525054066e1d6e94a6ad56078f4b212d,2022-12-14,0,2.0,0.0,226.0,0.0
42a0e188f5033bc65bf8d78622277c4e,eaf90ea9a5c3866af372589e011d4242,2023-02-09,0,3.0,0.0,857.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,b739e0ffbd85602c82b57468fc48aa6f,2023-05-26,0,2.0,0.0,120.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,98d292620ce4e8087db271b691e28a4c,2023-02-01,1,10.0,10.0,2519.0,2519.0
42a0e188f5033bc65bf8d78622277c4e,86987c27e819267ea616d99f7b1f5dfe,2022-12-16,1,6.0,6.0,1906.0,1906.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,dce1f234d6424aa61f8e7ce0baffd9af,2022-11-03,0,4.0,0.0,645.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,e9e9c55a9acf6e9421db2863f2e4da2f,2023-03-01,0,5.0,0.0,450.0,0.0
c81e728d9d4c2f636f067f89cc14862c,628eca5623bd3a22d6ac99aa8ca78336,2023-01-27,0,1.0,0.0,109.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,07a0866f0021bf148228425a6cc6d5a2,2023-05-22,0,0.0,0.0,22.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,6fe34513bd68faaa3c320af98460dacb,2023-05-04,0,0.0,0.0,47.0,0.0
c81e728d9d4c2f636f067f89cc14862c,3f33017a9ce4fbff701facaeae7a7549,2022-09-03,0,7.0,0.0,519.0,0.0
42a0e188f5033bc65bf8d78622277c4e,b749c085963d0f869dce2755f8ba602a,2022-12-19,1,2.0,2.0,249.0,249.0
42a0e188f5033bc65bf8d78622277c4e,1ed7d2ba2413e16205063b4029038486,2023-03-13,0,1.0,0.0,189.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,ca4c5a242147c851906ae4fd6320a4d4,2023-01-05,0,6.0,0.0,229.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,2e463fcb1369be4d5dfbe87e04f60df2,2023-05-09,0,5.0,0.0,636.0,0.0
c81e728d9d4c2f636f067f89cc14862c,f90206b56fb4d6ad8dd9ae7a862af9cc,2023-05-25,1,2.0,2.0,97.0,97.0
53e19f3dbb211f20b20b45668303c1b6,48e0c6769ad81d409a06471678920e2b,2023-07-06,1,1.0,1.0,107.0,107.0
f7e6c85504ce6e82442c770f7c8606f0,cf91eca9321c9c272fb4e7cf4bcc6a43,2022-11-18,1,2.0,2.0,56.0,56.0
f7e6c85504ce6e82442c770f7c8606f0,3fd6083ec914187fb775df5103ffb95d,2023-05-13,1,1.0,1.0,45.0,45.0
16a5cdae362b8d27a1d8f8c7b78b4330,e413ef24bbc63d4f9a2a24d1b461bc98,2023-02-07,1,1.0,1.0,64.0,64.0
c81e728d9d4c2f636f067f89cc14862c,b0bae916aa9ae17dfb7ad7ec469345fd,2023-06-18,0,2.0,0.0,65.0,0.0
c81e728d9d4c2f636f067f89cc14862c,68fe6e93944b69dea947fcf9a7ac2f97,2022-10-09,0,2.0,0.0,123.0,0.0
1ecfb463472ec9115b10c292ef8bc986,9046d9f5aa97496b5347442df0ebc31e,2022-10-15,1,1.0,1.0,167.0,167.0
16a5cdae362b8d27a1d8f8c7b78b4330,6b99a3e15f9bd22300be94439d98e9a5,2023-06-18,1,4.0,4.0,372.0,372.0
c81e728d9d4c2f636f067f89cc14862c,0ee7e71061cf860ccf3b29c6823c7971,2022-10-15,1,6.0,6.0,1080.0,1080.0
1ecfb463472ec9115b10c292ef8bc986,f3cb960ba923385b85cd01f0f15b1510,2023-05-22,0,2.0,0.0,431.0,0.0
c81e728d9d4c2f636f067f89cc14862c,dfb085b0647b9ee8ce010670d1e30ab6,2022-11-06,0,3.0,0.0,56.0,0.0
c81e728d9d4c2f636f067f89cc14862c,dce1f234d6424aa61f8e7ce0baffd9af,2022-11-21,1,7.0,7.0,942.0,942.0
42a0e188f5033bc65bf8d78622277c4e,ab7ea17fa5084296d422820744b1e2cd,2022-10-26,0,0.0,0.0,136.0,0.0
42a0e188f5033bc65bf8d78622277c4e,c54dd67ddb268f5574dc35f360e10e87,2023-07-14,0,2.0,0.0,216.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,57192cc83ef1e707eabef5af7a5d4ae9,2022-12-27,0,4.0,0.0,247.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,0094042bfeae507dc7f62acc8e5ed03a,2023-02-18,1,24.0,24.0,3744.0,3744.0
f7e6c85504ce6e82442c770f7c8606f0,d0f9afe9074ba61c5793c975976446b2,2022-09-09,0,1.0,0.0,69.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,5f3f3cdc16a1ad23f24383979e45ced0,2022-12-04,0,0.0,0.0,41.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,e3334f5df6c5bf053070749a5f70fbc5,2022-09-24,0,3.0,0.0,53.0,0.0
42a0e188f5033bc65bf8d78622277c4e,9e592a23ed09b72bd6ac10a51fcb1194,2023-04-24,0,7.0,0.0,144.0,0.0
c81e728d9d4c2f636f067f89cc14862c,5c98c9168548f4395e554a8d16b3d1da,2022-11-08,1,1.0,1.0,397.0,397.0
f7e6c85504ce6e82442c770f7c8606f0,763fbb14d1e1f90b977c2f2fc6dd7541,2023-05-11,0,2.0,0.0,215.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,e4bad2eaaef625f34e0657c120743b6b,2022-11-04,0,2.0,0.0,38.0,0.0
1ecfb463472ec9115b10c292ef8bc986,6515c664cc1b858a7357accc7833a451,2023-07-14,0,1.0,0.0,162.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,b749c085963d0f869dce2755f8ba602a,2022-08-21,1,6.0,6.0,1047.0,1047.0
f7e6c85504ce6e82442c770f7c8606f0,e95b9bb287e5571345c0e94f3118d667,2023-07-14,1,5.0,5.0,320.0,320.0
53e19f3dbb211f20b20b45668303c1b6,21c11f1628b35916baddf033b748940c,2022-10-30,0,1.0,0.0,83.0,0.0
c81e728d9d4c2f636f067f89cc14862c,603c32f40317b3179730bb4d8a032f84,2023-05-21,0,8.0,0.0,822.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,607303f8278353d6d8a8d6818b582488,2023-01-24,0,1.0,0.0,68.0,0.0
42a0e188f5033bc65bf8d78622277c4e,ebef63de0e8fe04e0d681a25face55c9,2022-08-31,1,12.0,12.0,1287.0,1287.0
16a5cdae362b8d27a1d8f8c7b78b4330,62d4af457ba2540ce0898a211c0cd17a,2023-06-25,0,111.0,0.0,1907.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,f165b731ecfaac92a2f7ba92d07ccdaa,2022-08-05,1,1.0,1.0,229.0,229.0
42a0e188f5033bc65bf8d78622277c4e,c3f196f1d015387cbc3c8ea7dc7f5090,2022-09-28,0,1.0,0.0,166.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,d422a9e072907827d1571933f897d9d2,2023-02-25,0,0.0,0.0,78.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,4a1167f2c6700c1ab5e2435a2ff300e7,2023-06-11,1,2.0,2.0,258.0,258.0
f7e6c85504ce6e82442c770f7c8606f0,e3334f5df6c5bf053070749a5f70fbc5,2022-08-06,0,4.0,0.0,79.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,9da31b9d3cf407cd724c65b7dfed00ee,2022-10-07,0,3.0,0.0,74.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,492f948808daf55a3f9e7ddd3694f546,2023-06-27,0,1.0,0.0,172.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,2188bd364970d4acf961ff2fea1bd71e,2023-06-05,0,2.0,0.0,410.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,81631e33e41ef32377b807b5440386e7,2022-09-04,1,1.0,1.0,151.0,151.0
c81e728d9d4c2f636f067f89cc14862c,1be007f9969e526937d035055f02690d,2022-12-24,1,2.0,2.0,282.0,282.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,3d3e83a9b78957e45c94dd862eb0bc43,2023-01-13,0,4.0,0.0,114.0,0.0
1ecfb463472ec9115b10c292ef8bc986,6a1b4d78c635b20abadd968877e364b5,2023-01-31,0,2.0,0.0,135.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,4115bc05a3e5460e3bba7777fde0f807,2023-06-30,0,1.0,0.0,301.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,0ee7e71061cf860ccf3b29c6823c7971,2023-01-03,1,1.0,1.0,215.0,215.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,c0e3f3bd815a862433bc3399c487926b,2023-03-05,1,8.0,8.0,868.0,868.0
16a5cdae362b8d27a1d8f8c7b78b4330,5aa2f6e00873f8c90b00cd15d670daa1,2023-03-06,0,1.0,0.0,78.0,0.0
c81e728d9d4c2f636f067f89cc14862c,376a135e354ef529b2232ce81ff64169,2023-06-28,0,3.0,0.0,162.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,2a868279c0944dbdebbe05bdd925b005,2022-10-16,0,5.0,0.0,147.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,acf44ce7340ac104e359677a1f09bc40,2023-02-15,0,1.0,0.0,65.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,3d7a0d134019e7b9394ca95cac1e321e,2023-02-19,0,1.0,0.0,158.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,f234dc7b5cfe0d08f7e14557e2fa2e6a,2023-06-08,1,2.0,2.0,215.0,215.0
f7e6c85504ce6e82442c770f7c8606f0,5a0896291d246465ff739135888c3a1b,2023-02-03,0,1.0,0.0,73.0,0.0
c81e728d9d4c2f636f067f89cc14862c,d0b646f00033de4bd27df5d094ab358b,2022-08-04,0,1.0,0.0,69.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,1b0251ccb8bd5f9ccf444e4bda7713e3,2023-07-01,1,9.0,9.0,1710.0,1710.0
f7e6c85504ce6e82442c770f7c8606f0,364196813f3b746270a9b27bd76149c9,2022-11-28,1,3.0,3.0,682.0,682.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,ead3c4d1d900ab7d97da9bfd4d8409c5,2022-12-16,0,1.0,0.0,190.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,3d3e83a9b78957e45c94dd862eb0bc43,2023-06-11,1,4.0,4.0,96.0,96.0
c81e728d9d4c2f636f067f89cc14862c,93d8e612c5c3dd2c6ad4364e325bd68b,2023-02-13,1,3.0,3.0,271.0,271.0
1ecfb463472ec9115b10c292ef8bc986,944129af13e7a81b879b0e810e0cb562,2023-01-27,0,1.0,0.0,101.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,308b51c163aa27d2818e350fd9a396a2,2022-11-11,0,1.0,0.0,132.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,172596a9729722de2d952b7506ab8f2a,2023-03-26,0,8.0,0.0,523.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,1cac981fb61dc0e4a41e6a8508552803,2022-09-19,0,1.0,0.0,209.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,1cec786e41a51f75b5701511f995218b,2022-12-13,1,2.0,2.0,163.0,163.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,b40f749b6984dd1c8140ca0ae4cdb2b6,2022-11-14,1,1.0,1.0,69.0,69.0
42a0e188f5033bc65bf8d78622277c4e,42a303fc7a6b682be534d5a0e8d3a115,2022-10-06,0,2.0,0.0,255.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,566a43003e7a78392b83f043ecfc9871,2023-06-13,1,0.0,0.0,117.0,117.0
16a5cdae362b8d27a1d8f8c7b78b4330,ced0c1a84924c982a6403870c54b99ca,2023-06-26,1,5.0,5.0,174.0,174.0
42a0e188f5033bc65bf8d78622277c4e,45551f4c29881972ae5ed3666a5b1b8b,2022-10-10,0,0.0,0.0,47.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,8c5c2ef314a18fc5fecbaf99db704564,2023-05-25,0,16.0,0.0,585.0,0.0
42a0e188f5033bc65bf8d78622277c4e,63b837c9a3fd362191761401ed418679,2023-03-12,1,2.0,2.0,536.0,536.0
f7e6c85504ce6e82442c770f7c8606f0,5839d00df7c33f98615fd2aaf9c87389,2023-07-10,0,5.0,0.0,1011.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,9d4d76311ae2c0cbc4b1eb53c447bed7,2023-03-23,0,1.0,0.0,41.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,1cec786e41a51f75b5701511f995218b,2023-07-10,1,1.0,1.0,89.0,89.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,fe50ae64d08d4f8245aaabc55d1baf79,2023-06-18,0,8.0,0.0,1218.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,194adbcaa46104c43d41ad4f23c18407,2022-12-29,0,4.0,0.0,266.0,0.0
42a0e188f5033bc65bf8d78622277c4e,2188bd364970d4acf961ff2fea1bd71e,2023-02-09,1,1.0,1.0,89.0,89.0
42a0e188f5033bc65bf8d78622277c4e,ce429dec957b9d6f3658eaa343fc40f0,2023-05-12,0,2.0,0.0,496.0,0.0
c81e728d9d4c2f636f067f89cc14862c,8a1989b9fe49cb45e85c099107fbe1a6,2022-12-26,1,13.0,13.0,1342.0,1342.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,699dc7822b719137e8124b728ab45fa3,2022-09-24,0,0.0,0.0,63.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,592ce64f80d8d1051d8ade3b002309e0,2023-05-10,0,2.0,0.0,245.0,0.0
c81e728d9d4c2f636f067f89cc14862c,9c231867e537759d3ef811c0bd9c705c,2022-12-10,0,2.0,0.0,439.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,cfb54b1ce12bb3f9b6b9e2ea0b57414b,2023-02-20,0,0.0,0.0,87.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,d2de88fc7856a5f50c05e8d9b7a20838,2022-10-10,0,11.0,0.0,1738.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,7a5ebc8af2689363da125308abe00d7f,2023-05-29,0,13.0,0.0,834.0,0.0
c81e728d9d4c2f636f067f89cc14862c,3e7c6dfcc43c80a0558ebc13bb731cd6,2023-07-11,0,3.0,0.0,2866.0,0.0
1ecfb463472ec9115b10c292ef8bc986,c01fa360a5e6eec712b6a43b7eff1722,2022-08-04,0,2.0,0.0,344.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,57192cc83ef1e707eabef5af7a5d4ae9,2023-04-20,1,2.0,2.0,125.0,125.0
bd470ca955d9497bbcb808e59952fffc,ee21c04f96ab30a8b3ca761e57e016ca,2022-12-09,1,4.0,4.0,111.0,111.0
16a5cdae362b8d27a1d8f8c7b78b4330,f152516615efd05cf4b4903b03d4a45d,2023-05-13,0,12.0,0.0,1669.0,0.0
c81e728d9d4c2f636f067f89cc14862c,39fdbd9c34d2308a07f423204f27e919,2023-03-28,0,5.0,0.0,236.0,0.0
42a0e188f5033bc65bf8d78622277c4e,657143495af47587150470a911c87888,2022-08-19,0,1.0,0.0,29.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,5a106bc85bf017f97a9afcda66b93f01,2023-02-12,0,2.0,0.0,214.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,dce8ae05863c8d60f235e4e0d72c2df5,2023-04-13,1,1.0,1.0,84.0,84.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,58ebafabd92e2e3a80d86b7bb7e88eda,2023-06-11,0,3.0,0.0,632.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,11e6eda3c45e0e17437074dad5842a08,2023-02-21,0,2.0,0.0,222.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,b7e2077a3d7fa0d30e0eb5ec7fa349e8,2022-11-29,0,2.0,0.0,529.0,0.0
c81e728d9d4c2f636f067f89cc14862c,c0d1aa91dad6cb774a8348aaef0b15de,2022-12-30,0,7.0,0.0,3775.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,d8d7dd92187624a7afc4714bae876802,2023-01-16,0,9.0,0.0,1066.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,70080bba1f176e070456abff52203013,2022-09-05,1,1.0,1.0,54.0,54.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,6ce20ee0cd25f2265f9c839747f3f60a,2023-02-18,1,2.0,2.0,85.0,85.0
c81e728d9d4c2f636f067f89cc14862c,5781a2637b476d781eb3134581b32044,2022-11-21,0,1.0,0.0,203.0,0.0
42a0e188f5033bc65bf8d78622277c4e,7d945116ed12c2807d081df6f666ba37,2023-02-08,0,1.0,0.0,131.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,d2d8c0f1e97017883799eeb270accbf4,2022-11-07,0,0.0,0.0,88.0,0.0
c81e728d9d4c2f636f067f89cc14862c,877996cf018bb84247377fc00ac9ec5d,2022-10-07,0,1.0,0.0,204.0,0.0
c81e728d9d4c2f636f067f89cc14862c,53a0025dcb7a9565375706d57f0c8f37,2023-05-16,1,0.0,0.0,45.0,45.0
16a5cdae362b8d27a1d8f8c7b78b4330,dfb085b0647b9ee8ce010670d1e30ab6,2023-06-25,1,4.0,4.0,104.0,104.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,f26a7266746690b16a77b3073651d75d,2022-11-20,0,1.0,0.0,339.0,0.0
42a0e188f5033bc65bf8d78622277c4e,c6550f646ebd1c73e64f5c227112c0da,2022-10-23,1,5.0,5.0,1243.0,1243.0
f7e6c85504ce6e82442c770f7c8606f0,93deb104b43143bfe41a3e74e303f6de,2022-09-20,0,2.0,0.0,59.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,90ca13ea1f6245fb407202a9b4e337f1,2023-06-30,0,6.0,0.0,198.0,0.0
c81e728d9d4c2f636f067f89cc14862c,42a303fc7a6b682be534d5a0e8d3a115,2022-11-19,0,2.0,0.0,251.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,fbf6c91454d7c3cea7b03f3092cbfb73,2023-07-14,0,0.0,0.0,57.0,0.0
c81e728d9d4c2f636f067f89cc14862c,dce1f234d6424aa61f8e7ce0baffd9af,2023-06-10,1,2.0,2.0,300.0,300.0
16a5cdae362b8d27a1d8f8c7b78b4330,9f01d1bae48b8dd9a155c83316a4943e,2022-08-04,0,4.0,0.0,906.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,0ad7341f0f7f634f1f3d24ed53e0788c,2023-04-13,1,3.0,3.0,781.0,781.0
c81e728d9d4c2f636f067f89cc14862c,fd519eb13005448a303df1089505a42b,2023-04-16,1,3.0,3.0,172.0,172.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,6bebdb943dc661b7af1e9469a8caeb3f,2023-05-09,1,0.0,0.0,40.0,40.0
1ecfb463472ec9115b10c292ef8bc986,fc75192c9bc645724d78bde15d1fd345,2022-10-22,1,1.0,1.0,159.0,159.0
c81e728d9d4c2f636f067f89cc14862c,d084272630b1d93f436019a35461f1ee,2023-06-27,0,5.0,0.0,247.0,0.0
1ecfb463472ec9115b10c292ef8bc986,19e5411f3b65df77a0bc2e0ed4edac95,2022-12-23,1,2.0,2.0,48.0,48.0
f7e6c85504ce6e82442c770f7c8606f0,3f8abc351114632af4bc60bdc3bbe3b1,2022-10-02,0,2.0,0.0,66.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,0f6ef309087f70a6f933eb0ec50745b4,2023-06-30,1,1.0,1.0,182.0,182.0
16a5cdae362b8d27a1d8f8c7b78b4330,6b42fc2011e87c7b873b2bba3bf27a36,2022-08-24,1,1.0,1.0,101.0,101.0
1ecfb463472ec9115b10c292ef8bc986,6515c664cc1b858a7357accc7833a451,2022-12-03,0,1.0,0.0,162.0,0.0
1ecfb463472ec9115b10c292ef8bc986,66a5198a8d1afbef4821b8cebf7f794d,2023-01-20,0,3.0,0.0,54.0,0.0
c81e728d9d4c2f636f067f89cc14862c,3affcbb957032e3cd1c0c3f8526e5de8,2023-02-22,0,6.0,0.0,1306.0,0.0
c81e728d9d4c2f636f067f89cc14862c,2f28ecbecd76e36f51a38847f3635902,2023-02-18,0,1.0,0.0,127.0,0.0
c81e728d9d4c2f636f067f89cc14862c,4d64628c00d60c8dfbe02666312118bb,2023-03-27,1,2.0,2.0,79.0,79.0
42a0e188f5033bc65bf8d78622277c4e,2e463fcb1369be4d5dfbe87e04f60df2,2022-08-23,0,11.0,0.0,1211.0,0.0
42a0e188f5033bc65bf8d78622277c4e,0e97d6e7124d6cc9623650201236cd52,2022-10-25,0,2.0,0.0,123.0,0.0
c81e728d9d4c2f636f067f89cc14862c,41f5b25a0e207db981d36fc91e80a8e7,2023-01-16,1,3.0,3.0,404.0,404.0
c81e728d9d4c2f636f067f89cc14862c,12cbca46d049e31b78738adb97fb5142,2023-04-06,1,1.0,1.0,93.0,93.0
16a5cdae362b8d27a1d8f8c7b78b4330,e655ac577472f773e5e5ecf55ea53681,2022-09-30,0,2.0,0.0,196.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,0f127ddd135b33f91edfab345fc77fbf,2022-10-11,0,2.0,0.0,186.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,f25745018bf22f005d1f198e2552191f,2023-05-30,0,1.0,0.0,112.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,c7b711619071c92bef604c7ad68380dd,2023-03-20,0,3.0,0.0,691.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,b7e2077a3d7fa0d30e0eb5ec7fa349e8,2022-11-10,1,1.0,1.0,157.0,157.0
16a5cdae362b8d27a1d8f8c7b78b4330,8c5c2ef314a18fc5fecbaf99db704564,2023-04-18,1,3.0,3.0,84.0,84.0
1ecfb463472ec9115b10c292ef8bc986,7454973f4428e8a3426bb3c01e007104,2022-12-12,1,1.0,1.0,40.0,40.0
42a0e188f5033bc65bf8d78622277c4e,592ce64f80d8d1051d8ade3b002309e0,2022-11-20,0,3.0,0.0,343.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,cbaca3167c8aa7c3352f2e7be9300285,2023-03-06,0,3.0,0.0,420.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,1a0f36f6e92560bcae205b6c32cc033f,2023-01-02,0,1.0,0.0,39.0,0.0
42a0e188f5033bc65bf8d78622277c4e,1d2448c22721c94bb0264cf52598522f,2023-02-07,1,5.0,5.0,47.0,47.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,82704fa1c2dbdb928bf4eed0667260dd,2022-11-03,0,6.0,0.0,499.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,5adfc37e8b1a7ab1549daeb6f4918426,2022-12-25,1,13.0,13.0,164.0,164.0
42a0e188f5033bc65bf8d78622277c4e,855a3b95cb49bead247abb5f9c7a7733,2023-06-26,0,1.0,0.0,139.0,0.0
c81e728d9d4c2f636f067f89cc14862c,b88d7891d85f7f5ed9a7ad619af776d2,2022-11-18,0,7.0,0.0,591.0,0.0
