year,day,weekday,date,calday,holiday,covid
2020,19,4,19.03.2020,20200319,0,0
2020,20,5,20.03.2020,20200320,0,0
2020,21,6,21.03.2020,20200321,1,0
2020,22,7,22.03.2020,20200322,1,0
2020,23,1,23.03.2020,20200323,0,0
2020,24,2,24.03.2020,20200324,0,0
2020,25,3,25.03.2020,20200325,0,0
2020,26,4,26.03.2020,20200326,0,0
2020,27,5,27.03.2020,20200327,0,0
2020,28,6,28.03.2020,20200328,1,0
2020,29,7,29.03.2020,20200329,1,0
2020,30,1,30.03.2020,20200330,0,1
2020,31,2,31.03.2020,20200331,0,1
2020,1,3,01.04.2020,20200401,0,1
2020,2,4,02.04.2020,20200402,0,1
2020,3,5,03.04.2020,20200403,0,1
2020,4,6,04.04.2020,20200404,1,0
2020,5,7,05.04.2020,20200405,1,0
2020,6,1,06.04.2020,20200406,0,1
2020,7,2,07.04.2020,20200407,0,1
2020,8,3,08.04.2020,20200408,0,1
2020,9,4,09.04.2020,20200409,0,1
2020,10,5,10.04.2020,20200410,0,1
2020,11,6,11.04.2020,20200411,1,0
2020,12,7,12.04.2020,20200412,1,0
2020,13,1,13.04.2020,20200413,0,1
2020,14,2,14.04.2020,20200414,0,1
2020,15,3,15.04.2020,20200415,0,1
2020,16,4,16.04.2020,20200416,0,1
2020,17,5,17.04.2020,20200417,0,1
2020,18,6,18.04.2020,20200418,1,0
2020,19,7,19.04.2020,20200419,1,0
2020,20,1,20.04.2020,20200420,0,1
2020,21,2,21.04.2020,20200421,0,1
2020,22,3,22.04.2020,20200422,0,1
2020,23,4,23.04.2020,20200423,0,1
2020,24,5,24.04.2020,20200424,0,1
2020,25,6,25.04.2020,20200425,1,0
2020,26,7,26.04.2020,20200426,1,0
2020,27,1,27.04.2020,20200427,0,1
2020,28,2,28.04.2020,20200428,0,1
2020,29,3,29.04.2020,20200429,0,1
2020,30,4,30.04.2020,20200430,0,1
2020,1,5,01.05.2020,20200501,1,0
2020,2,6,02.05.2020,20200502,1,0
2020,3,7,03.05.2020,20200503,1,0
2020,4,1,04.05.2020,20200504,1,0
2020,5,2,05.05.2020,20200505,1,0
2020,6,3,06.05.2020,20200506,0,1
2020,7,4,07.05.2020,20200507,0,1
2020,8,5,08.05.2020,20200508,0,1
2020,9,6,09.05.2020,20200509,1,0
2020,10,7,10.05.2020,20200510,1,0
2020,11,1,11.05.2020,20200511,1,0
2020,12,2,12.05.2020,20200512,0,0
2020,13,3,13.05.2020,20200513,0,0
2020,14,4,14.05.2020,20200514,0,0
2020,15,5,15.05.2020,20200515,0,0
2020,16,6,16.05.2020,20200516,1,0
2020,17,7,17.05.2020,20200517,1,0
2020,18,1,18.05.2020,20200518,0,0
2020,19,2,19.05.2020,20200519,0,0
2020,20,3,20.05.2020,20200520,0,0
2020,21,4,21.05.2020,20200521,0,0
2020,22,5,22.05.2020,20200522,0,0
2020,23,6,23.05.2020,20200523,1,0
2020,24,7,24.05.2020,20200524,1,0
2020,25,1,25.05.2020,20200525,0,0
2020,26,2,26.05.2020,20200526,0,0
2020,27,3,27.05.2020,20200527,0,0
2020,28,4,28.05.2020,20200528,0,0
2020,29,5,29.05.2020,20200529,0,0
2020,30,6,30.05.2020,20200530,1,0
2020,31,7,31.05.2020,20200531,1,0
2020,1,1,01.06.2020,20200601,0,0
2020,2,2,02.06.2020,20200602,0,0
2020,3,3,03.06.2020,20200603,0,0
2020,4,4,04.06.2020,20200604,0,0
2020,5,5,05.06.2020,20200605,0,0
2020,6,6,06.06.2020,20200606,1,0
2020,7,7,07.06.2020,20200607,1,0
2020,8,1,08.06.2020,20200608,0,0
2020,9,2,09.06.2020,20200609,0,0
2020,10,3,10.06.2020,20200610,0,0
2020,11,4,11.06.2020,20200611,0,0
2020,12,5,12.06.2020,20200612,1,0
2020,13,6,13.06.2020,20200613,1,0
2020,14,7,14.06.2020,20200614,1,0
2020,15,1,15.06.2020,20200615,0,0
2020,16,2,16.06.2020,20200616,0,0
2020,17,3,17.06.2020,20200617,0,0
2020,18,4,18.06.2020,20200618,0,0
2020,19,5,19.06.2020,20200619,0,0
2020,20,6,20.06.2020,20200620,1,0
2020,21,7,21.06.2020,20200621,1,0
2020,22,1,22.06.2020,20200622,0,0
2020,23,2,23.06.2020,20200623,0,0
2020,24,3,24.06.2020,20200624,1,0
2020,25,4,25.06.2020,20200625,0,0
2020,26,5,26.06.2020,20200626,0,0
2020,27,6,27.06.2020,20200627,1,0
2020,28,7,28.06.2020,20200628,1,0
2020,29,1,29.06.2020,20200629,0,0
2020,30,2,30.06.2020,20200630,0,0
2020,1,3,01.07.2020,20200701,1,0
2020,2,4,02.07.2020,20200702,0,0
2020,3,5,03.07.2020,20200703,0,0
2020,4,6,04.07.2020,20200704,1,0
2020,5,7,05.07.2020,20200705,1,0
2020,6,1,06.07.2020,20200706,0,0
2020,7,2,07.07.2020,20200707,0,0
2020,8,3,08.07.2020,20200708,0,0
2020,9,4,09.07.2020,20200709,0,0
2020,10,5,10.07.2020,20200710,0,0
2020,11,6,11.07.2020,20200711,1,0
2020,12,7,12.07.2020,20200712,1,0
2020,13,1,13.07.2020,20200713,0,0
2020,14,2,14.07.2020,20200714,0,0
2020,15,3,15.07.2020,20200715,0,0
2020,16,4,16.07.2020,20200716,0,0
2020,17,5,17.07.2020,20200717,0,0
2020,18,6,18.07.2020,20200718,1,0
2020,19,7,19.07.2020,20200719,1,0
2020,20,1,20.07.2020,20200720,0,0
2020,21,2,21.07.2020,20200721,0,0
2020,22,3,22.07.2020,20200722,0,0
2020,23,4,23.07.2020,20200723,0,0
2020,24,5,24.07.2020,20200724,0,0
2020,25,6,25.07.2020,20200725,1,0
2020,26,7,26.07.2020,20200726,1,0
2020,27,1,27.07.2020,20200727,0,0
2020,28,2,28.07.2020,20200728,0,0
2020,29,3,29.07.2020,20200729,0,0
2020,30,4,30.07.2020,20200730,0,0
2020,31,5,31.07.2020,20200731,0,0
2020,1,6,01.08.2020,20200801,1,0
2020,2,7,02.08.2020,20200802,1,0
2020,3,1,03.08.2020,20200803,0,0
2020,4,2,04.08.2020,20200804,0,0
2020,5,3,05.08.2020,20200805,0,0
2020,6,4,06.08.2020,20200806,0,0
2020,7,5,07.08.2020,20200807,0,0
2020,8,6,08.08.2020,20200808,1,0
2020,9,7,09.08.2020,20200809,1,0
2020,10,1,10.08.2020,20200810,0,0
2020,11,2,11.08.2020,20200811,0,0
2020,12,3,12.08.2020,20200812,0,0
2020,13,4,13.08.2020,20200813,0,0
2020,14,5,14.08.2020,20200814,0,0
2020,15,6,15.08.2020,20200815,1,0
2020,16,7,16.08.2020,20200816,1,0
2020,17,1,17.08.2020,20200817,0,0
2020,18,2,18.08.2020,20200818,0,0
2020,19,3,19.08.2020,20200819,0,0
2020,20,4,20.08.2020,20200820,0,0
2020,21,5,21.08.2020,20200821,0,0
2020,22,6,22.08.2020,20200822,1,0
2020,23,7,23.08.2020,20200823,1,0
2020,24,1,24.08.2020,20200824,0,0
2020,25,2,25.08.2020,20200825,0,0
2020,26,3,26.08.2020,20200826,0,0
2020,27,4,27.08.2020,20200827,0,0
2020,28,5,28.08.2020,20200828,0,0
2020,29,6,29.08.2020,20200829,1,0
2020,30,7,30.08.2020,20200830,1,0
2020,31,1,31.08.2020,20200831,0,0
2020,1,2,01.09.2020,20200901,0,0
2020,2,3,02.09.2020,20200902,0,0
2020,3,4,03.09.2020,20200903,0,0
2020,4,5,04.09.2020,20200904,0,0
2020,5,6,05.09.2020,20200905,1,0
2020,6,7,06.09.2020,20200906,1,0
2020,7,1,07.09.2020,20200907,0,0
2020,8,2,08.09.2020,20200908,0,0
2020,9,3,09.09.2020,20200909,0,0
2020,10,4,10.09.2020,20200910,0,0
2020,11,5,11.09.2020,20200911,0,0
2020,12,6,12.09.2020,20200912,1,0
2020,13,7,13.09.2020,20200913,1,0
2020,14,1,14.09.2020,20200914,0,0
2020,15,2,15.09.2020,20200915,0,0
2020,16,3,16.09.2020,20200916,0,0
2020,17,4,17.09.2020,20200917,0,0
2020,18,5,18.09.2020,20200918,0,0
2020,19,6,19.09.2020,20200919,1,0
2020,20,7,20.09.2020,20200920,1,0
2020,21,1,21.09.2020,20200921,0,0
2020,22,2,22.09.2020,20200922,0,0
2020,23,3,23.09.2020,20200923,0,0
2020,24,4,24.09.2020,20200924,0,0
2020,25,5,25.09.2020,20200925,0,0
2020,26,6,26.09.2020,20200926,1,0
2020,27,7,27.09.2020,20200927,1,0
2020,28,1,28.09.2020,20200928,0,0
2020,29,2,29.09.2020,20200929,0,0
2020,30,3,30.09.2020,20200930,0,0
2020,1,4,01.10.2020,20201001,0,0
2020,2,5,02.10.2020,20201002,0,0
2020,3,6,03.10.2020,20201003,1,0
2020,4,7,04.10.2020,20201004,1,0
2020,5,1,05.10.2020,20201005,0,0
2020,6,2,06.10.2020,20201006,0,0
2020,7,3,07.10.2020,20201007,0,0
2020,8,4,08.10.2020,20201008,0,0
2020,9,5,09.10.2020,20201009,0,0
2020,10,6,10.10.2020,20201010,1,0
2020,11,7,11.10.2020,20201011,1,0
2020,12,1,12.10.2020,20201012,0,0
2020,13,2,13.10.2020,20201013,0,0
2020,14,3,14.10.2020,20201014,0,0
2020,15,4,15.10.2020,20201015,0,0
2020,16,5,16.10.2020,20201016,0,0
2020,17,6,17.10.2020,20201017,1,0
2020,18,7,18.10.2020,20201018,1,0
2020,19,1,19.10.2020,20201019,0,0
2020,20,2,20.10.2020,20201020,0,0
2020,21,3,21.10.2020,20201021,0,0
2020,22,4,22.10.2020,20201022,0,0
2020,23,5,23.10.2020,20201023,0,0
2020,24,6,24.10.2020,20201024,1,0
2020,25,7,25.10.2020,20201025,1,0
2020,26,1,26.10.2020,20201026,0,0
2020,27,2,27.10.2020,20201027,0,0
2020,28,3,28.10.2020,20201028,0,0
2020,29,4,29.10.2020,20201029,0,0
2020,30,5,30.10.2020,20201030,0,0
2020,31,6,31.10.2020,20201031,1,0
2020,1,7,01.11.2020,20201101,1,0
2020,2,1,02.11.2020,20201102,0,0
2020,3,2,03.11.2020,20201103,0,0
2020,4,3,04.11.2020,20201104,1,0
2020,5,4,05.11.2020,20201105,0,0
2020,6,5,06.11.2020,20201106,0,0
2020,7,6,07.11.2020,20201107,1,0
2020,8,7,08.11.2020,20201108,1,0
2020,9,1,09.11.2020,20201109,0,0
2020,10,2,10.11.2020,20201110,0,0
2020,11,3,11.11.2020,20201111,0,0
2020,12,4,12.11.2020,20201112,0,0
2020,13,5,13.11.2020,20201113,0,0
2020,14,6,14.11.2020,20201114,1,0
2020,15,7,15.11.2020,20201115,1,0
2020,16,1,16.11.2020,20201116,0,0
2020,17,2,17.11.2020,20201117,0,0
2020,18,3,18.11.2020,20201118,0,0
2020,19,4,19.11.2020,20201119,0,0
2020,20,5,20.11.2020,20201120,0,0
2020,21,6,21.11.2020,20201121,1,0
2020,22,7,22.11.2020,20201122,1,0
2020,23,1,23.11.2020,20201123,0,0
2020,24,2,24.11.2020,20201124,0,0
2020,25,3,25.11.2020,20201125,0,0
2020,26,4,26.11.2020,20201126,0,0
2020,27,5,27.11.2020,20201127,0,0
2020,28,6,28.11.2020,20201128,1,0
2020,29,7,29.11.2020,20201129,1,0
2020,30,1,30.11.2020,20201130,0,0
2020,1,2,01.12.2020,20201201,0,0
2020,2,3,02.12.2020,20201202,0,0
2020,3,4,03.12.2020,20201203,0,0
2020,4,5,04.12.2020,20201204,0,0
2020,5,6,05.12.2020,20201205,1,0
2020,6,7,06.12.2020,20201206,1,0
2020,7,1,07.12.2020,20201207,0,0
2020,8,2,08.12.2020,20201208,0,0
2020,9,3,09.12.2020,20201209,0,0
2020,10,4,10.12.2020,20201210,0,0
2020,11,5,11.12.2020,20201211,0,0
2020,12,6,12.12.2020,20201212,1,0
2020,13,7,13.12.2020,20201213,1,0
2020,14,1,14.12.2020,20201214,0,0
2020,15,2,15.12.2020,20201215,0,0
2020,16,3,16.12.2020,20201216,0,0
2020,17,4,17.12.2020,20201217,0,0
2020,18,5,18.12.2020,20201218,0,0
2020,19,6,19.12.2020,20201219,1,0
2020,20,7,20.12.2020,20201220,1,0
2020,21,1,21.12.2020,20201221,0,0
2020,22,2,22.12.2020,20201222,0,0
2020,23,3,23.12.2020,20201223,0,0
2020,24,4,24.12.2020,20201224,0,0
2020,25,5,25.12.2020,20201225,0,0
2020,26,6,26.12.2020,20201226,1,0
2020,27,7,27.12.2020,20201227,1,0
2020,28,1,28.12.2020,20201228,0,0
2020,29,2,29.12.2020,20201229,0,0
2020,30,3,30.12.2020,20201230,0,0
2020,31,4,31.12.2020,20201231,1,0
2021,1,5,01.01.2021,20210101,1,0
2021,2,6,02.01.2021,20210102,1,0
2021,3,7,03.01.2021,20210103,1,0
2021,4,1,04.01.2021,20210104,1,0
2021,5,2,05.01.2021,20210105,1,0
2021,6,3,06.01.2021,20210106,1,0
2021,7,4,07.01.2021,20210107,1,0
2021,8,5,08.01.2021,20210108,1,0
2021,9,6,09.01.2021,20210109,1,0
2021,10,7,10.01.2021,20210110,1,0
2021,11,1,11.01.2021,20210111,0,0
2021,12,2,12.01.2021,20210112,0,0
2021,13,3,13.01.2021,20210113,0,0
2021,14,4,14.01.2021,20210114,0,0
2021,15,5,15.01.2021,20210115,0,0
2021,16,6,16.01.2021,20210116,1,0
2021,17,7,17.01.2021,20210117,1,0
2021,18,1,18.01.2021,20210118,0,0
2021,19,2,19.01.2021,20210119,0,0
2021,20,3,20.01.2021,20210120,0,0
2021,21,4,21.01.2021,20210121,0,0
2021,22,5,22.01.2021,20210122,0,0
2021,23,6,23.01.2021,20210123,1,0
2021,24,7,24.01.2021,20210124,1,0
2021,25,1,25.01.2021,20210125,0,0
2021,26,2,26.01.2021,20210126,0,0
2021,27,3,27.01.2021,20210127,0,0
2021,28,4,28.01.2021,20210128,0,0
2021,29,5,29.01.2021,20210129,0,0
2021,30,6,30.01.2021,20210130,1,0
2021,31,7,31.01.2021,20210131,1,0
2021,1,1,01.02.2021,20210201,0,0
2021,2,2,02.02.2021,20210202,0,0
2021,3,3,03.02.2021,20210203,0,0
2021,4,4,04.02.2021,20210204,0,0
2021,5,5,05.02.2021,20210205,0,0
2021,6,6,06.02.2021,20210206,1,0
2021,7,7,07.02.2021,20210207,1,0
2021,8,1,08.02.2021,20210208,0,0
2021,9,2,09.02.2021,20210209,0,0
2021,10,3,10.02.2021,20210210,0,0
2021,11,4,11.02.2021,20210211,0,0
2021,12,5,12.02.2021,20210212,0,0
2021,13,6,13.02.2021,20210213,1,0
2021,14,7,14.02.2021,20210214,1,0
2021,15,1,15.02.2021,20210215,0,0
2021,16,2,16.02.2021,20210216,0,0
2021,17,3,17.02.2021,20210217,0,0
2021,18,4,18.02.2021,20210218,0,0
2021,19,5,19.02.2021,20210219,0,0
2021,20,6,20.02.2021,20210220,0,0
2021,21,7,21.02.2021,20210221,1,0
2021,22,1,22.02.2021,20210222,1,0
2021,23,2,23.02.2021,20210223,1,0
2021,24,3,24.02.2021,20210224,0,0
2021,25,4,25.02.2021,20210225,0,0
2021,26,5,26.02.2021,20210226,0,0
2021,27,6,27.02.2021,20210227,1,0
2021,28,7,28.02.2021,20210228,1,0
2021,1,1,01.03.2021,20210301,0,0
2021,2,2,02.03.2021,20210302,0,0
2021,3,3,03.03.2021,20210303,0,0
2021,4,4,04.03.2021,20210304,0,0
2021,5,5,05.03.2021,20210305,0,0
2021,6,6,06.03.2021,20210306,1,0
2021,7,7,07.03.2021,20210307,1,0
2021,8,1,08.03.2021,20210308,1,0
2021,9,2,09.03.2021,20210309,0,0
2021,10,3,10.03.2021,20210310,0,0
2021,11,4,11.03.2021,20210311,0,0
2021,12,5,12.03.2021,20210312,0,0
2021,13,6,13.03.2021,20210313,1,0
2021,14,7,14.03.2021,20210314,1,0
2021,15,1,15.03.2021,20210315,0,0
2021,16,2,16.03.2021,20210316,0,0
2021,17,3,17.03.2021,20210317,0,0
2021,18,4,18.03.2021,20210318,0,0
2021,19,5,19.03.2021,20210319,0,0
2021,20,6,20.03.2021,20210320,1,0
2021,21,7,21.03.2021,20210321,1,0
2021,22,1,22.03.2021,20210322,0,0
2021,23,2,23.03.2021,20210323,0,0
2021,24,3,24.03.2021,20210324,0,0
2021,25,4,25.03.2021,20210325,0,0
2021,26,5,26.03.2021,20210326,0,0
2021,27,6,27.03.2021,20210327,1,0
2021,28,7,28.03.2021,20210328,1,0
2021,29,1,29.03.2021,20210329,0,0
2021,30,2,30.03.2021,20210330,0,0
2021,31,3,31.03.2021,20210331,0,0
2021,1,4,01.04.2021,20210401,0,0
2021,2,5,02.04.2021,20210402,0,0
2021,3,6,03.04.2021,20210403,1,0
2021,4,7,04.04.2021,20210404,1,0
2021,5,1,05.04.2021,20210405,0,0
2021,6,2,06.04.2021,20210406,0,0
2021,7,3,07.04.2021,20210407,0,0
2021,8,4,08.04.2021,20210408,0,0
2021,9,5,09.04.2021,20210409,0,0
2021,10,6,10.04.2021,20210410,1,0
2021,11,7,11.04.2021,20210411,1,0
2021,12,1,12.04.2021,20210412,0,0
2021,13,2,13.04.2021,20210413,0,0
2021,14,3,14.04.2021,20210414,0,0
2021,15,4,15.04.2021,20210415,0,0
2021,16,5,16.04.2021,20210416,0,0
2021,17,6,17.04.2021,20210417,1,0
2021,18,7,18.04.2021,20210418,1,0
2021,19,1,19.04.2021,20210419,0,0
2021,20,2,20.04.2021,20210420,0,0
2021,21,3,21.04.2021,20210421,0,0
2021,22,4,22.04.2021,20210422,0,0
2021,23,5,23.04.2021,20210423,0,0
2021,24,6,24.04.2021,20210424,1,0
2021,25,7,25.04.2021,20210425,1,0
2021,26,1,26.04.2021,20210426,0,0
2021,27,2,27.04.2021,20210427,0,0
2021,28,3,28.04.2021,20210428,0,0
2021,29,4,29.04.2021,20210429,0,0
2021,30,5,30.04.2021,20210430,0,0
2021,1,6,01.05.2021,20210501,1,0
2021,2,7,02.05.2021,20210502,1,0
2021,3,1,03.05.2021,20210503,1,0
2021,4,2,04.05.2021,20210504,0,0
2021,5,3,05.05.2021,20210505,0,0
2021,6,4,06.05.2021,20210506,0,0
2021,7,5,07.05.2021,20210507,0,0
2021,8,6,08.05.2021,20210508,1,0
2021,9,7,09.05.2021,20210509,1,0
2021,10,1,10.05.2021,20210510,1,0
2021,11,2,11.05.2021,20210511,0,0
2021,12,3,12.05.2021,20210512,0,0
2021,13,4,13.05.2021,20210513,0,0
2021,14,5,14.05.2021,20210514,0,0
2021,15,6,15.05.2021,20210515,1,0
2021,16,7,16.05.2021,20210516,1,0
2021,17,1,17.05.2021,20210517,0,0
2021,18,2,18.05.2021,20210518,0,0
2021,19,3,19.05.2021,20210519,0,0
2021,20,4,20.05.2021,20210520,0,0
2021,21,5,21.05.2021,20210521,0,0
2021,22,6,22.05.2021,20210522,1,0
2021,23,7,23.05.2021,20210523,1,0
2021,24,1,24.05.2021,20210524,0,0
2021,25,2,25.05.2021,20210525,0,0
2021,26,3,26.05.2021,20210526,0,0
2021,27,4,27.05.2021,20210527,0,0
2021,28,5,28.05.2021,20210528,0,0
2021,29,6,29.05.2021,20210529,1,0
2021,30,7,30.05.2021,20210530,1,0
2021,31,1,31.05.2021,20210531,0,0
2021,1,2,01.06.2021,20210601,0,0
2021,2,3,02.06.2021,20210602,0,0
2021,3,4,03.06.2021,20210603,0,0
2021,4,5,04.06.2021,20210604,0,0
2021,5,6,05.06.2021,20210605,1,0
2021,6,7,06.06.2021,20210606,1,0
2021,7,1,07.06.2021,20210607,0,0
2021,8,2,08.06.2021,20210608,0,0
2021,9,3,09.06.2021,20210609,0,0
2021,10,4,10.06.2021,20210610,0,0
2021,11,5,11.06.2021,20210611,0,0
2021,12,6,12.06.2021,20210612,1,0
2021,13,7,13.06.2021,20210613,1,0
2021,14,1,14.06.2021,20210614,1,0
2021,15,2,15.06.2021,20210615,0,0
2021,16,3,16.06.2021,20210616,0,0
2021,17,4,17.06.2021,20210617,0,0
2021,18,5,18.06.2021,20210618,0,0
2021,19,6,19.06.2021,20210619,1,0
2021,20,7,20.06.2021,20210620,1,0
2021,21,1,21.06.2021,20210621,0,0
2021,22,2,22.06.2021,20210622,0,0
2021,23,3,23.06.2021,20210623,0,0
2021,24,4,24.06.2021,20210624,0,0
2021,25,5,25.06.2021,20210625,0,0
2021,26,6,26.06.2021,20210626,1,0
2021,27,7,27.06.2021,20210627,1,0
2021,28,1,28.06.2021,20210628,0,0
2021,29,2,29.06.2021,20210629,0,0
2021,30,3,30.06.2021,20210630,0,0
2021,1,4,01.07.2021,20210701,0,0
2021,2,5,02.07.2021,20210702,0,0
2021,3,6,03.07.2021,20210703,1,0
2021,4,7,04.07.2021,20210704,1,0
2021,5,1,05.07.2021,20210705,0,0
2021,6,2,06.07.2021,20210706,0,0
2021,7,3,07.07.2021,20210707,0,0
2021,8,4,08.07.2021,20210708,0,0
2021,9,5,09.07.2021,20210709,0,0
2021,10,6,10.07.2021,20210710,1,0
2021,11,7,11.07.2021,20210711,1,0
2021,12,1,12.07.2021,20210712,0,0
2021,13,2,13.07.2021,20210713,0,0
2021,14,3,14.07.2021,20210714,0,0
2021,15,4,15.07.2021,20210715,0,0
2021,16,5,16.07.2021,20210716,0,0
2021,17,6,17.07.2021,20210717,1,0
2021,18,7,18.07.2021,20210718,1,0
2021,19,1,19.07.2021,20210719,0,0
2021,20,2,20.07.2021,20210720,0,0
2021,21,3,21.07.2021,20210721,0,0
2021,22,4,22.07.2021,20210722,0,0
2021,23,5,23.07.2021,20210723,0,0
2021,24,6,24.07.2021,20210724,1,0
2021,25,7,25.07.2021,20210725,1,0
2021,26,1,26.07.2021,20210726,0,0
2021,27,2,27.07.2021,20210727,0,0
2021,28,3,28.07.2021,20210728,0,0
2021,29,4,29.07.2021,20210729,0,0
2021,30,5,30.07.2021,20210730,0,0
2021,31,6,31.07.2021,20210731,1,0
2021,1,7,01.08.2021,20210801,1,0
2021,2,1,02.08.2021,20210802,0,0
2021,3,2,03.08.2021,20210803,0,0
2021,4,3,04.08.2021,20210804,0,0
2021,5,4,05.08.2021,20210805,0,0
2021,6,5,06.08.2021,20210806,0,0
2021,7,6,07.08.2021,20210807,1,0
2021,8,7,08.08.2021,20210808,1,0
2021,9,1,09.08.2021,20210809,0,0
2021,10,2,10.08.2021,20210810,0,0
2021,11,3,11.08.2021,20210811,0,0
2021,12,4,12.08.2021,20210812,0,0
2021,13,5,13.08.2021,20210813,0,0
2021,14,6,14.08.2021,20210814,1,0
2021,15,7,15.08.2021,20210815,1,0
2021,16,1,16.08.2021,20210816,0,0
2021,17,2,17.08.2021,20210817,0,0
2021,18,3,18.08.2021,20210818,0,0
2021,19,4,19.08.2021,20210819,0,0
2021,20,5,20.08.2021,20210820,0,0
2021,21,6,21.08.2021,20210821,1,0
2021,22,7,22.08.2021,20210822,1,0
2021,23,1,23.08.2021,20210823,0,0
2021,24,2,24.08.2021,20210824,0,0
2021,25,3,25.08.2021,20210825,0,0
2021,26,4,26.08.2021,20210826,0,0
2021,27,5,27.08.2021,20210827,0,0
2021,28,6,28.08.2021,20210828,1,0
2021,29,7,29.08.2021,20210829,1,0
2021,30,1,30.08.2021,20210830,0,0
2021,31,2,31.08.2021,20210831,0,0
2021,1,3,01.09.2021,20210901,0,0
2021,2,4,02.09.2021,20210902,0,0
2021,3,5,03.09.2021,20210903,0,0
2021,4,6,04.09.2021,20210904,1,0
2021,5,7,05.09.2021,20210905,1,0
2021,6,1,06.09.2021,20210906,0,0
2021,7,2,07.09.2021,20210907,0,0
2021,8,3,08.09.2021,20210908,0,0
2021,9,4,09.09.2021,20210909,0,0
2021,10,5,10.09.2021,20210910,0,0
2021,11,6,11.09.2021,20210911,1,0
2021,12,7,12.09.2021,20210912,1,0
2021,13,1,13.09.2021,20210913,0,0
2021,14,2,14.09.2021,20210914,0,0
2021,15,3,15.09.2021,20210915,0,0
2021,16,4,16.09.2021,20210916,0,0
2021,17,5,17.09.2021,20210917,0,0
2021,18,6,18.09.2021,20210918,1,0
2021,19,7,19.09.2021,20210919,1,0
2021,20,1,20.09.2021,20210920,0,0
2021,21,2,21.09.2021,20210921,0,0
2021,22,3,22.09.2021,20210922,0,0
2021,23,4,23.09.2021,20210923,0,0
2021,24,5,24.09.2021,20210924,0,0
2021,25,6,25.09.2021,20210925,1,0
2021,26,7,26.09.2021,20210926,1,0
2021,27,1,27.09.2021,20210927,0,0
2021,28,2,28.09.2021,20210928,0,0
2021,29,3,29.09.2021,20210929,0,0
2021,30,4,30.09.2021,20210930,0,0
2021,1,5,01.10.2021,20211001,0,0
2021,2,6,02.10.2021,20211002,1,0
2021,3,7,03.10.2021,20211003,1,0
2021,4,1,04.10.2021,20211004,0,0
2021,5,2,05.10.2021,20211005,0,0
2021,6,3,06.10.2021,20211006,0,0
2021,7,4,07.10.2021,20211007,0,0
2021,8,5,08.10.2021,20211008,0,0
2021,9,6,09.10.2021,20211009,1,0
2021,10,7,10.10.2021,20211010,1,0
2021,11,1,11.10.2021,20211011,0,0
2021,12,2,12.10.2021,20211012,0,0
2021,13,3,13.10.2021,20211013,0,0
2021,14,4,14.10.2021,20211014,0,0
2021,15,5,15.10.2021,20211015,0,0
2021,16,6,16.10.2021,20211016,1,0
2021,17,7,17.10.2021,20211017,1,0
2021,18,1,18.10.2021,20211018,0,0
2021,19,2,19.10.2021,20211019,0,0
2021,20,3,20.10.2021,20211020,0,0
2021,21,4,21.10.2021,20211021,0,0
2021,22,5,22.10.2021,20211022,0,0
2021,23,6,23.10.2021,20211023,1,0
2021,24,7,24.10.2021,20211024,1,0
2021,25,1,25.10.2021,20211025,0,0
2021,26,2,26.10.2021,20211026,0,0
2021,27,3,27.10.2021,20211027,0,0
2021,28,4,28.10.2021,20211028,0,0
2021,29,5,29.10.2021,20211029,0,0
2021,30,6,30.10.2021,20211030,1,0
2021,31,7,31.10.2021,20211031,1,0
2021,1,1,01.11.2021,20211101,0,0
2021,2,2,02.11.2021,20211102,0,0
2021,3,3,03.11.2021,20211103,0,0
2021,4,4,04.11.2021,20211104,1,0
2021,5,5,05.11.2021,20211105,1,0
2021,6,6,06.11.2021,20211106,1,0
2021,7,7,07.11.2021,20211107,1,0
2021,8,1,08.11.2021,20211108,0,0
2021,9,2,09.11.2021,20211109,0,0
2021,10,3,10.11.2021,20211110,0,0
2021,11,4,11.11.2021,20211111,0,0
2021,12,5,12.11.2021,20211112,0,0
2021,13,6,13.11.2021,20211113,1,0
2021,14,7,14.11.2021,20211114,1,0
2021,15,1,15.11.2021,20211115,0,0
2021,16,2,16.11.2021,20211116,0,0
2021,17,3,17.11.2021,20211117,0,0
2021,18,4,18.11.2021,20211118,0,0
2021,19,5,19.11.2021,20211119,0,0
2021,20,6,20.11.2021,20211120,1,0
2021,21,7,21.11.2021,20211121,1,0
2021,22,1,22.11.2021,20211122,0,0
2021,23,2,23.11.2021,20211123,0,0
2021,24,3,24.11.2021,20211124,0,0
2021,25,4,25.11.2021,20211125,0,0
2021,26,5,26.11.2021,20211126,0,0
2021,27,6,27.11.2021,20211127,1,0
2021,28,7,28.11.2021,20211128,1,0
2021,29,1,29.11.2021,20211129,0,0
2021,30,2,30.11.2021,20211130,0,0
2021,1,3,01.12.2021,20211201,0,0
2021,2,4,02.12.2021,20211202,0,0
2021,3,5,03.12.2021,20211203,0,0
2021,4,6,04.12.2021,20211204,1,0
2021,5,7,05.12.2021,20211205,1,0
2021,6,1,06.12.2021,20211206,0,0
2021,7,2,07.12.2021,20211207,0,0
2021,8,3,08.12.2021,20211208,0,0
2021,9,4,09.12.2021,20211209,0,0
2021,10,5,10.12.2021,20211210,0,0
2021,11,6,11.12.2021,20211211,1,0
2021,12,7,12.12.2021,20211212,1,0
2021,13,1,13.12.2021,20211213,0,0
